son,parent
1793765,1099150
1837363,2292811
1095139,790060
1094979,790060
1236883,1242611
2392614,1001312
1446189,1006464
1983973,1007745
723300,1265713
1212765,1265938
1039435,1034899
1205139,1078406
1645151,1223290
2330068,2496903
2208773,1001312
1062175,1001312
1107455,1007745
1201876,1265713
1011917,1131733
1626856,2203885
1000866,760851
1213787,1245801
1000003,1266257
1191952,739281
1244364,739281
1073912,753684
1332816,788286
2463658,790237
725330,1250352
1136875,1262373
1057539,1265772
1335721,1266338
1125792,1041042
2496417,1421872
1009881,1175833
2029337,1945885
1392912,352240
1809477,352240
2335813,352240
1027852,739158
1243786,1265173
2233843,1296969
2393521,2393523
2395007,352240
1224752,1265739
1167029,1267538
1337279,1457453
1256497,1271481
1108580,1271481
1256453,1271481
1308673,432203
775393,766696
1855706,787593
1336315,787593
1030827,787593
1030646,1001036
1805662,1003036
333357,1013974
1157757,1267256
2357614,1267583
1065767,1271906
1933399,1025525
1249634,1025525
1247594,1025525
757150,1025525
2318714,1307758
1093192,1332116
1132555,1132564
1700521,1138936
1036859,1227931
1165925,2490010
1152838,787593
1087797,787593
1335848,1332116
1744446,1207062
2193776,468157
1072748,490424
1663460,1265002
2228404,1018748
1885186,468157
2158769,725580
1272707,725580
1911593,1265766
2033423,1265766
1871270,1266487
1451139,1293880
1258670,1071189
1209885,1838149
2235776,728113
2066745,728113
1416444,738722
1205953,1264203
1095436,1044095
1311504,1311866
2288988,136064
1232670,725969
2000132,732328
2306568,732328
1022923,1265756
1004973,1265872
1101941,1289639
1177027,792081
795596,1146460
1630482,792081
2386378,733078
1216390,743583
2157520,743583
50666,743583
767552,745258
1458243,779544
1018914,1265221
1204222,1265618
1001538,1265803
1089653,1267634
1531815,1267634
723947,1089202
1195822,1231559
2367408,794482
2454708,1007792
1122125,1007792
1259841,1007792
1236958,1007792
1234999,1007792
1233690,1007792
1273121,1261700
1114284,1034599
1845445,1293858
1065772,1123255
1042172,1132323
1642540,1140416
1798290,1140416
1267846,1140416
1999457,2419140
1665515,2419140
1808084,2419140
2480475,1256066
1139230,1256066
1995670,141840
2420789,723906
1592738,1247287
1245214,1247287
1318575,1254085
1373871,1011289
2070471,1011289
2258963,1262285
2213347,1262285
1281788,1279665
2302030,1300382
1352054,1078324
1416412,1096147
1004168,1096147
1251008,1131625
2086883,1228077
2018949,1011289
1457644,1011289
1457616,1011289
1457572,1011289
1457512,1011289
1435449,1011289
1791389,1011289
1791385,1011289
1093946,1011289
1287943,1011289
1535401,1262245
1288362,205757
1139928,633651
1032007,633651
2033495,723008
1121587,726068
1127899,754485
1285577,1249982
2494547,1256508
2327240,1256508
1701104,1015741
2108686,1015741
1260204,1289619
108672,1086418
1018839,1090840
1484493,1425040
2418074,1425040
1507254,2434329
1279413,1257046
1027098,1257046
2139381,1015741
1966215,1123127
1526500,742929
1243556,1017754
1584016,1265731
1332751,1297483
1036972,1062964
1064732,1017754
2402072,167697
1546780,750621
1546752,750621
2342970,796555
1202255,1010849
1337915,1331095
1147096,1143574
1282317,1144184
1161133,1164552
1152104,1164552
1123054,1164552
1071153,1164552
1020066,1164552
2411272,2411271
1043132,1010849
1042255,1010849
2449815,1251139
1610010,1251139
1076787,1251139
1073932,1251139
1247900,1262706
1268962,1035454
1313283,1287816
733051,1222096
2495402,1251147
1462214,1251147
1132214,1251147
1108860,528263
1242701,1254662
1072273,1265897
1589847,1036176
1332622,1285647
1062816,1285647
1261853,1039071
1373827,1337721
1254841,1135012
1250844,750500
1242773,750500
1375120,747597
1801003,747597
1636955,728264
1988245,1245172
2170534,1245172
2000834,1250372
2000826,1250372
1094986,1511787
1116352,1015462
1050440,1265832
2028591,1027021
1244580,1282810
1024991,1071151
1270233,1076628
2046309,2422851
1018990,1245172
1089067,1015462
1196741,763275
1185357,766733
1327550,1262353
1126974,1266190
1265220,1266190
2496013,1029519
2366870,1295568
2042066,1136503
1279174,1228443
1194689,1294336
1145841,1294336
1182213,741410
1237324,741610
1274667,1254646
1149646,1012603
1216342,1262435
1227016,1015376
1061226,1015376
1021779,1264503
2306341,1265631
2306333,1265631
1079642,1265810
1252303,1272181
1741120,1028445
1072904,1036769
2234985,1134521
2234981,1134521
1187337,28435
1120025,527478
1043829,1265986
1228180,1269853
1119009,1271901
1031374,1273081
1094833,1029908
1424149,1283406
1006212,1283406
1253606,1074704
1338272,1338271
1478261,1108879
1117009,1117022
2045974,2380428
1146801,1184247
1103286,1184247
786710,2439970
1202512,1108879
1262224,39504
1007854,1265833
1031760,1048857
1346982,1346981
1351616,39504
1768025,39504
2490527,1281157
1055616,1734246
1611279,722081
2195588,722081
2062916,722081
2034085,722081
1648820,722081
1153005,749360
1079935,749360
1623141,755889
2494571,790459
1016930,1000521
2315382,1265717
1290573,1076015
1090303,1107544
2355290,1107544
1289534,742968
2154570,752272
2473396,753133
1280703,753133
1714396,1246179
1257689,1247426
1721922,1267691
723964,1267691
1162813,1039028
1056535,1097472
1338590,2205497
1273444,1233152
1001682,726126
2196006,731724
1022919,736011
1162201,1259905
742992,1264467
2442786,1280915
2494507,1284553
2127583,2127591
1399271,1089745
1074181,2425175
1017791,1071189
1837860,1838149
1187967,1838149
2436312,728113
1596959,728113
1596951,728113
2319068,728113
2490796,738722
1814415,1013146
1022596,1265757
2341898,1051049
1282298,1064564
721233,1121676
1623795,1623792
1111273,1218246
1072221,1218246
746913,1218246
1144326,725969
1931484,727272
2306644,732328
2306596,732328
2306588,732328
768178,732328
529846,1244755
1284736,1284734
1535249,1337262
1133875,1141113
1160149,1681148
1170747,732328
2306612,732328
1272504,792081
1008431,1249619
1884719,743583
1392633,743583
1057126,743583
1539457,743583
2327339,743583
1458303,779544
1458255,779544
1458219,779544
721229,786851
2443185,1262390
1334718,1334719
1382078,1089202
1307129,1175665
1771981,1726542
1282274,756031
1286776,766012
1273161,1243112
1553199,794482
2088460,1245730
2454704,1007792
1040558,1007792
1268025,1007792
1255048,1007792
1248561,1007792
1317579,1267545
1267567,1267545
1063860,1034599
1077967,1035440
1166329,1073893
1318033,1077046
1633987,1633985
1712713,2419140
1832190,2419140
1809199,2419140
2029289,2419140
2489488,723008
2237041,723008
2196712,723008
770792,723008
1257239,1006393
2327256,1256508
2327244,1256508
1952645,1015741
2276700,1015741
2410758,1015741
2197489,1015741
1497528,1015741
1494986,1015741
1684082,1039918
1706091,1425040
1274106,1180098
2340125,1250177
1111293,1015741
2096350,1015741
1014476,726537
1269850,1254085
1264670,1254085
1279536,1262245
1087950,1262285
1254638,1016517
1679755,1047209
1690385,1336787
1282270,1123863
1170341,1228599
1592742,1247287
1457652,1011289
1057619,39504
1250047,1006862
1301966,1268014
1025896,1338287
1351599,39504
1768042,39504
1027727,790550
1720257,722081
2376822,722081
1091941,722081
1837310,722081
2128891,722081
1260043,722081
1077951,773720
1286923,1251840
1024106,1251840
1254785,1252681
1312335,1258877
1139035,1264714
1105475,1264714
1345119,1267101
1187959,1271898
1238613,1174955
1652585,2419468
1019835,1177776
2285004,1191589
1060415,720939
1401064,751530
1304292,1004161
1083585,1250194
1043662,1262410
2436459,1266160
2379335,1266237
1539365,1072336
1300399,1200784
1107049,751530
1072028,725164
1802745,1245172
1250103,1250372
1038709,1511787
1634421,1015657
1465234,1266688
1338413,1228379
2334918,1250372
1431146,625705
1257303,1254065
1057503,1266273
1280604,1280605
2494001,1334288
1660972,1334288
1336381,1075691
1273082,1088987
2225949,2254548
1479345,1479292
740135,1479292
1161025,156795
1687074,403884
1169333,403884
1097821,403884
1176696,1264678
2042014,1027469
1271470,1256186
1852748,1013314
1165725,1270514
2195160,1271701
1039161,1120820
1148899,2383316
2383312,2383316
1190298,1163263
1945726,1180391
1945678,1180391
1656313,1180391
1164617,1180391
729686,1180391
2428448,2440820
1207766,1256186
1244983,775624
1690978,1265305
2245320,1265305
1162554,1266257
1266309,1269923
1575351,1033556
2151177,1035158
1969784,1042057
1328053,1301916
1643296,1073499
2360942,1073499
2057046,1073499
1332615,1136789
1621319,2431482
2178073,1265305
1646967,725580
1400972,725580
1211575,1264467
1092524,1265766
1284545,1284553
2483906,1089745
1209250,1089745
1251661,1189891
1210720,1071189
1250330,1071189
2301831,1071189
1837916,1838149
1837864,1838149
1927236,728113
1910832,728113
2270801,728113
1824751,733851
2439376,1001416
1108603,1009187
2359622,1013146
1196219,1265757
1077602,1132426
1184453,725969
2391799,727272
2306640,732328
2306572,732328
1908083,1250994
1333100,1005979
1250283,1266135
1073434,1273410
1077437,1069380
1201628,1201827
1041889,1228391
2030097,2491292
2298787,2491292
1037908,6460
2306616,732328
1177150,792081
1124707,792081
1020169,792081
2352864,1281993
2154858,1146460
1052608,792081
2439579,792081
1030063,736447
1149411,743583
2081731,743583
1497456,743583
1117045,779544
1106663,779544
1047706,779544
1425592,1262390
2178742,1267634
2030426,1026613
2392840,1568160
1959152,1089202
1368012,1677939
1396458,1235033
2454712,1007792
1185196,1007792
1161232,1007792
1071988,1007792
1058764,1007792
1236802,1007792
1233766,1007792
1233172,1007792
2474247,1260126
1841161,1260126
2450576,1266736
1124552,1266736
1069394,1045612
1324900,1325022
1531209,1073893
1457592,1011289
1457548,1011289
1457520,1011289
1457492,1011289
2434499,1011289
1791401,1011289
1457849,1011289
2437224,1011289
1652426,1262245
1250438,1267369
1274392,1023681
1029728,1119534
1759736,1266610
2196620,742746
1320732,769133
1344858,779594
1041940,782851
2386435,1010849
1674898,1164552
1249195,1164552
1248928,1164552
1159918,1220513
1210130,1227952
1272787,1164552
1170990,1250908
1463752,1251139
1279528,1251139
1258598,1035454
1104949,1057829
2439802,1314511
1632811,1632807
2130318,2432662
1064772,1222096
1462094,1251147
1250868,1251147
1017273,166972
1039311,726410
784956,732269
1124113,744228
1261985,748657
1112763,750500
1277138,1256296
2487842,1266239
2379106,1061062
2178901,1337721
1564172,2494365
1322932,757664
1111675,1327999
1092990,742604
2496237,1029519
1246928,1029519
1227959,1052927
1271775,1228443
1269683,1228443
1133966,741126
1013947,741126
1040969,1001997
2014087,1011417
1863294,1011417
1679541,1265305
1975378,1035158
1690934,1035158
1078751,1035158
1065136,1035158
1056896,1035158
1872016,1073499
1136881,1109048
787875,1109048
1153045,1131733
2030300,2440004
1111427,1245801
789608,1265305
1061623,1281847
1036956,1038912
1329879,1088139
1058592,1099150
1948947,1113398
2090122,1140416
1207568,1159995
1456994,2435529
2487603,1256066
1068037,1256066
2413633,723008
2196743,723008
1769745,725383
1757231,778691
1148833,2305754
1612732,1250177
1266603,1250177
1273261,1015741
2447715,1039918
1877996,1425040
1117037,1162338
1220145,1182311
1791349,1457442
2161548,2455933
1095974,1227933
1205042,1015741
1928288,1015741
1269241,1247287
1054399,1252254
1662327,1011289
1078606,1011289
2134382,1011289
1791584,1011289
1066414,1262285
1082742,1262426
1137095,1264177
1250287,1265819
1818216,1024886
1336626,1336631
1228698,1131625
2440818,2206134
1210089,1169292
2469207,2440927
1940771,1011289
2440236,1011289
1900903,1011289
1457628,1011289
1457604,1011289
1791405,1011289
1003363,737596
1145621,788664
1263873,788664
1054580,789700
1651298,1017754
2390165,1265731
752642,1265767
1267862,1267586
1232236,1075707
1225919,1262277
1687457,1266610
1521216,1266610
1101367,1267586
1689684,1017754
2179391,167697
1326301,1088538
1333843,1144168
1807665,2229292
1152299,1164552
1271918,1228506
2452704,528156
1007905,1237344
764592,742490
1163173,1001542
794588,1250275
1464126,1251139
1464005,1251139
1463881,1251139
1073650,1256211
1207588,1262706
2098996,1265798
2255634,1019763
1480233,1333742
1049428,1087236
1281724,1134047
2260115,1632807
1174238,1173740
2100714,2432662
1343709,1228389
751507,1228389
2451775,1270452
1626498,1270452
1027561,327644
1025493,597152
1220370,1247645
1101772,1002889
1022397,1265639
1042805,1265933
1072486,1266240
1267519,1267495
1909286,1280911
1009017,1086328
1064699,720939
2489639,751530
2277403,751530
2277362,751530
2259962,1245604
1184771,1262410
1112125,1262410
1007830,1262410
1138386,1265843
1422580,1266237
2093608,1072336
1102664,1102629
778330,751530
2435762,763275
1020584,763275
1165010,766733
1336264,766733
1249649,1264445
1149371,1055983
1235758,1082945
1282266,1131821
2220152,1208646
1149028,1012603
1025317,1265810
1015408,1028445
454795,1028445
1123862,1040570
1336064,1331582
1094644,1091103
754607,37556
1018281,747597
1000538,1044171
1039351,750500
1154734,750500
1245102,750500
1069382,1265897
2085464,728264
1259690,751019
2047512,1245172
1103118,1250372
2251341,1511787
1501480,1027021
1244098,1071151
1270209,1076628
1104354,2422851
1115937,1245172
2306027,1245172
1471772,768125
1418890,768125
1583325,1242611
1475691,1001312
2141566,1007745
2065020,1007745
1245242,1007745
1012651,1265938
1065579,1273395
1779125,1034899
2324702,1149348
1160189,1007745
1161627,1034899
1276405,1034899
1138398,751709
1674356,728113
2437698,728113
1170584,728113
2323873,732377
1664172,788164
1001833,1265307
1280795,1308974
1253438,1132426
1184329,1623792
1268691,1218246
1778671,1218246
2002661,1121676
2336664,725580
1251517,1005909
1222864,1275289
2127592,2127591
2127588,2127591
1118652,1089745
1110285,1168787
1251031,1213105
720949,1838149
1238511,1838149
1273717,741656
1405915,1250339
1405911,1250339
1250253,1250612
1132821,1005089
2322990,1270425
1254568,1274252
1331990,1279187
1317882,1314669
2314209,1110363
1531586,1227998
2311607,1227998
1061481,1136665
2190103,389211
1104284,389211
1073102,722788
2447960,746260
1587925,746260
1252874,746260
1778202,746260
1027726,778088
2371619,1006323
1251480,1013186
1593206,1013877
255582,1265725
2107037,1265781
1254173,1239103
2489665,758229
